symbol,assets,open,high,low,ltP,chn,per,qty,trdVal,nav,wkhi,wklo,prevClose,stockIndClosePrice,perChange365d,perChange30d,date365dAgo,date30dAgo,xdt,mpc,ypc,cact,nearWKH,nearWKL,chartTodayPath,chart30dPath,chart365dPath,series,meta
NEXT30ADD,BSE SENSEX Next 30 Index,37.85,37.92,36.98,37.89,-0.12,-0.32,19641,732805.71,37.854,42.16,33.12,38.01,0,5.91,-7.32,01-Apr-2025,02-Mar-2026,-,-7.607900512070222,5.572582892170521,-,10.128083491461092,-14.40217391304349,https://nsearchives.nseindia.com/today/NEXT30ADDEQN.svg,https://nsearchives.nseindia.com/30d/NEXT30ADD-EQ.svg,https://nsearchives.nseindia.com/365d/NEXT30ADD-EQ.svg,EQ,"{'symbol': 'NEXT30ADD', 'companyName': 'DSP Mutual Fund - DSP BSE SENSEX Next 30 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF740KA1VE5', 'slb_isin': 'INF740KA1VE5', 'listingDate': '2025-02-05', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '02-Apr-2026 16:00:00', 'preOpenTime': '02-Apr-2026 09:07:01', 'QuotePreOpenFlag': False}}"
SNXT30BEES,BSE Sensex Next 30 Index,37.95,39.07,36.87,37.77,-0.2,-0.53,19173,713043.87,37.7845,42.5,36.83,37.97,0,0,-7.95,,02-Mar-2026,-,-8.436363636363629,Infinity,-,11.129411764705875,-2.5522671734998776,https://nsearchives.nseindia.com/today/SNXT30BEESEQN.svg,https://nsearchives.nseindia.com/30d/SNXT30BEES-EQ.svg,,EQ,"{'symbol': 'SNXT30BEES', 'companyName': 'Nippon India Mutual Fund - Nippon India BSE Sensex Next 30 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF204KC1EZ3', 'slb_isin': 'INF204KC1EZ3', 'listingDate': '2025-06-13', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '02-Apr-2026 16:00:00', 'preOpenTime': '02-Apr-2026 09:07:01', 'QuotePreOpenFlag': False}}"
MIDCAPADD,Nifty Midcap 150 Index,19.51,20.39,19.27,19.87,-0.05,-0.25,34971,681934.5,19.877,25.5,19.27,19.92,0,0,-7.65,,02-Mar-2026,-,-7.881316643486321,Infinity,-,22.078431372549016,-3.1136481577581807,https://nsearchives.nseindia.com/today/MIDCAPADDEQN.svg,https://nsearchives.nseindia.com/30d/MIDCAPADD-EQ.svg,,EQ,"{'symbol': 'MIDCAPADD', 'companyName': 'DSP Mutual Fund - DSP Nifty Midcap 150 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF740KA1WW5', 'listingDate': '2025-12-18', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '02-Apr-2026 16:00:00', 'preOpenTime': '02-Apr-2026 09:07:01', 'QuotePreOpenFlag': False}}"
GSEC10IETF,ICICI Prudential Nifty 10 yr Benchmark G-Sec ETF,257.11,257.11,254.33,256.46,-0.4,-0.16,2652,677373.84,255.5911,265.36,247.95,256.86,0,3.59,-1.44,01-Apr-2025,02-Mar-2026,-,-1.596193691965323,3.4321435773341364,-,3.3539342779620265,-3.4321435773341364,https://nsearchives.nseindia.com/today/GSEC10IETFEQN.svg,https://nsearchives.nseindia.com/30d/GSEC10IETF-EQ.svg,https://nsearchives.nseindia.com/365d/GSEC10IETF-EQ.svg,EQ,"{'symbol': 'GSEC10IETF', 'companyName': 'ICICI Pru Mutual Fund-ICICI Prudential Nifty 10 yr Benchmark G-Sec ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF109KC18O0', 'slb_isin': 'INF109KC18O0', 'listingDate': '2022-12-16', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '02-Apr-2026 16:00:00', 'preOpenTime': '02-Apr-2026 09:07:01', 'QuotePreOpenFlag': False}}"
HSBCGOLD,Commodity,129.35,129.35,125.5,127.5,-1.48,-1.15,5275,672193.25,130.2914,146.4,121.36,128.98,0,0,0,,,-,Infinity,Infinity,-,12.909836065573773,-5.05932762030323,https://nsearchives.nseindia.com/today/HSBCGOLDEQN.svg,,,EQ,"{'symbol': 'HSBCGOLD', 'companyName': 'HSBC Mutual Fund - HSBC Gold ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF336L01RX2', 'listingDate': '2026-03-27', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '02-Apr-2026 16:00:00', 'preOpenTime': '02-Apr-2026 09:07:01', 'QuotePreOpenFlag': False}}"
HDFCQUAL,HDFC NIFTY100 Quality 30 ETF,53.46,54.5,52.03,54.5,1.34,2.52,11966,636112.56,53.07,61.87,50.05,53.16,0,-0.15,-6.97,01-Apr-2025,02-Mar-2026,-,-4.620231011550579,2.3666416228399663,-,11.912073702925486,-8.891108891108898,https://nsearchives.nseindia.com/today/HDFCQUALEQN.svg,https://nsearchives.nseindia.com/30d/HDFCQUAL-EQ.svg,https://nsearchives.nseindia.com/365d/HDFCQUAL-EQ.svg,EQ,"{'symbol': 'HDFCQUAL', 'companyName': 'HDFC Mutual Fund - HDFC NIFTY100 Quality 30 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF179KC1DL6', 'slb_isin': 'INF179KC1DL6', 'listingDate': '2022-09-29', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '02-Apr-2026 16:00:00', 'preOpenTime': '02-Apr-2026 09:07:01', 'QuotePreOpenFlag': False}}"
MOGSEC,Nifty 5 yr Benchmark G-Sec Index,63.11,63.94,62.68,63.4,-0.07,-0.11,10047,634668.99,62.8081,66.15,59.38,63.47,0,6.12,-0.2,01-Apr-2025,02-Mar-2026,-,-0.31446540880503593,6.002340745694694,-,4.157218442932739,-6.769956214213533,https://nsearchives.nseindia.com/today/MOGSECEQN.svg,https://nsearchives.nseindia.com/30d/MOGSEC-EQ.svg,https://nsearchives.nseindia.com/365d/MOGSEC-EQ.svg,EQ,"{'symbol': 'MOGSEC', 'companyName': 'Motilal Oswal Mutual Fund - Motilal Oswal 5 Year G Sec ETF - Growth', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF247L01AK4', 'slb_isin': 'INF247L01AK4', 'listingDate': '2020-12-16', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '02-Apr-2026 16:00:00', 'preOpenTime': '02-Apr-2026 09:07:01', 'QuotePreOpenFlag': False}}"
TWCGOLDETF,Commodity,147.78,147.78,143.3,146,-1.62,-1.10,4296,625368.72,148.8287,187.98,123.31,147.62,0,0,-12.36,,02-Mar-2026,-,-13.322251246734742,Infinity,-,22.332162996063406,-18.400778525667018,https://nsearchives.nseindia.com/today/TWCGOLDETFEQN.svg,https://nsearchives.nseindia.com/30d/TWCGOLDETF-EQ.svg,,EQ,"{'symbol': 'TWCGOLDETF', 'companyName': 'The Wealth Company Mutual Fund - The Wealth Company Gold ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF2F0001370', 'listingDate': '2026-01-02', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '02-Apr-2026 16:00:00', 'preOpenTime': '02-Apr-2026 09:07:01', 'QuotePreOpenFlag': False}}"
TOP20,Nifty Top 20 Equal Weight,8.2,8.34,8.12,8.32,0.04,0.48,76502,622726.28,8.2937,9.99,8.12,8.28,0,0,-9.51,,02-Mar-2026,-,-9.07103825136612,Infinity,-,16.716716716716718,-2.4630541871921316,https://nsearchives.nseindia.com/today/TOP20EQN.svg,https://nsearchives.nseindia.com/30d/TOP20-EQ.svg,,EQ,"{'symbol': 'TOP20', 'companyName': 'Mirae Asset Mutual Fund - Mirae Asset Nifty Top 20 Equal Weight ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF769K01PZ5', 'listingDate': '2025-12-19', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '02-Apr-2026 16:00:00', 'preOpenTime': '02-Apr-2026 09:07:01', 'QuotePreOpenFlag': False}}"
BSLSENETFG,BSE SENSEX Index,73.89,73.9,71.7,73.21,-0.36,-0.49,8176,590307.2,73.244,87.82,64.38,73.57,0,-2.52,-8.47,01-Apr-2025,02-Mar-2026,25-NOV-21,-8.920129385419262,-2.9945673777660065, FACE VALUE SPLIT (SUB-DIVISION) - FROM RS 10/- PER SHARE TO RE 1- PER SHARE,16.636301525848328,-13.71543957750854,https://nsearchives.nseindia.com/today/BSLSENETFGEQN.svg,https://nsearchives.nseindia.com/30d/BSLSENETFG-EQ.svg,https://nsearchives.nseindia.com/365d/BSLSENETFG-EQ.svg,EQ,"{'symbol': 'BSLSENETFG', 'companyName': 'Aditya Birla Sun Life BSE Sensex ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF209KB10E8', 'slb_isin': 'INF209KB10E8', 'listingDate': '2021-10-06', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '02-Apr-2026 16:00:00', 'preOpenTime': '02-Apr-2026 09:07:01', 'QuotePreOpenFlag': False}}"
GROWWMC150,Nifty Midcap 150 Index - TRI,199.98,199.98,193.6,199,-2.4,-1.19,2675,526199.25,199.0563,228.97,193.6,201.4,0,0,-6.33,,02-Mar-2026,-,-7.441860465116279,Infinity,-,13.08905096737564,-2.7892561983471102,https://nsearchives.nseindia.com/today/GROWWMC150EQN.svg,https://nsearchives.nseindia.com/30d/GROWWMC150-EQ.svg,,EQ,"{'symbol': 'GROWWMC150', 'companyName': 'Groww Mutual Fund - Groww Nifty Midcap 150 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF666M01MV5', 'listingDate': '2025-11-17', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '02-Apr-2026 16:00:00', 'preOpenTime': '02-Apr-2026 09:07:01', 'QuotePreOpenFlag': False}}"
HEALTHCARE,Nifty 500 Healthcare Index,18.1,18.1,17.18,17.64,-0.16,-0.90,29123,506740.2,17.7742,19.16,17.18,17.8,0,0,-5.22,,02-Mar-2026,-,-6.070287539936105,Infinity,-,7.933194154488515,-2.677532013969737,https://nsearchives.nseindia.com/today/HEALTHCAREEQN.svg,https://nsearchives.nseindia.com/30d/HEALTHCARE-EQ.svg,,EQ,"{'symbol': 'HEALTHCARE', 'companyName': 'Mirae Asset Mutual Fund - Mirae Asset Nifty 500 Healthcare ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF769K01QA6', 'listingDate': '2026-02-16', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '02-Apr-2026 16:00:00', 'preOpenTime': '02-Apr-2026 09:07:01', 'QuotePreOpenFlag': False}}"
AXSENSEX,AXIS S&P BSE SENSEX ETF,75.9,76.01,73.52,75.6,-0.01,-0.01,6774,503511.42,75.3836,91.35,73.52,75.61,0,-2.46,-8.8,01-Apr-2025,02-Mar-2026,-,-8.816789289591126,-2.4767801857585163,-,17.24137931034483,-2.82916213275299,https://nsearchives.nseindia.com/today/AXSENSEXEQN.svg,https://nsearchives.nseindia.com/30d/AXSENSEX-EQ.svg,https://nsearchives.nseindia.com/365d/AXSENSEX-EQ.svg,EQ,"{'symbol': 'AXSENSEX', 'companyName': 'Axis Mutual Fund - AXIS S&P BSE SENSEX ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF846K010Q0', 'slb_isin': 'INF846K010Q0', 'listingDate': '2023-03-29', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '02-Apr-2026 16:00:00', 'preOpenTime': '02-Apr-2026 09:07:01', 'QuotePreOpenFlag': False}}"
ESG,NIFTY100 ESG SECTOR LEADERS,37.73,38.64,37.62,38.52,0.15,0.39,12990,494529.3,38.4035,45.06,36,38.37,0,-1.97,-8.29,01-Apr-2025,02-Mar-2026,-,-7.934990439770554,-1.584057230454771,-,14.513981358189078,-7.000000000000009,https://nsearchives.nseindia.com/today/ESGEQN.svg,https://nsearchives.nseindia.com/30d/ESG-EQ.svg,https://nsearchives.nseindia.com/365d/ESG-EQ.svg,EQ,"{'symbol': 'ESG', 'companyName': 'MIRAE ASSET MUTUAL FUND - Mirae Asset Nifty 100 ESG Sector Leaders ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF769K01GS9', 'slb_isin': 'INF769K01GS9', 'listingDate': '2020-11-24', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '02-Apr-2026 16:00:00', 'preOpenTime': '02-Apr-2026 09:07:01', 'QuotePreOpenFlag': False}}"
DIVIDEND,BSE 500 Dividend Leaders,33.68,34.32,33.34,34.26,0.03,0.09,13332,450621.6,34.1613,38.03,33.15,34.23,0,0,-5.81,,02-Mar-2026,-,-5.723720418271891,Infinity,-,9.91322640021037,-3.3484162895927585,https://nsearchives.nseindia.com/today/DIVIDENDEQN.svg,https://nsearchives.nseindia.com/30d/DIVIDEND-EQ.svg,,EQ,"{'symbol': 'DIVIDEND', 'companyName': 'Mirae Asset Mutual Fund - Mirae Asset BSE 500 Dividend Leaders 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF769K01PY8', 'listingDate': '2025-12-19', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '02-Apr-2026 16:00:00', 'preOpenTime': '02-Apr-2026 09:07:01', 'QuotePreOpenFlag': False}}"
GROWWNXT50,Index,62.87,62.87,60.01,62.1,-0.88,-1.40,7226,440352.44,62.0517,72.25,60.01,62.98,0,0,-8.68,,02-Mar-2026,-,-9.960852544584599,Infinity,-,14.048442906574392,-3.482752874520919,https://nsearchives.nseindia.com/today/GROWWNXT50EQN.svg,https://nsearchives.nseindia.com/30d/GROWWNXT50-EQ.svg,,EQ,"{'symbol': 'GROWWNXT50', 'companyName': 'Groww Mutual Fund - Groww Nifty Next 50 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF666M01LZ8', 'listingDate': '2025-08-26', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '02-Apr-2026 16:00:00', 'preOpenTime': '02-Apr-2026 09:07:01', 'QuotePreOpenFlag': False}}"
SBIETFCON,Nifty India Consumption Index,110.96,110.96,106.25,108.78,1.46,1.36,3834,410889.78,108.4746,133.97,100,107.32,0,-1.77,-8.22,01-Apr-2025,02-Mar-2026,-,-6.969982040537078,-0.4302059496567495,-,18.802717026199897,-8.780000000000001,https://nsearchives.nseindia.com/today/SBIETFCONEQN.svg,https://nsearchives.nseindia.com/30d/SBIETFCON-EQ.svg,https://nsearchives.nseindia.com/365d/SBIETFCON-EQ.svg,EQ,"{'symbol': 'SBIETFCON', 'companyName': 'SBI Mutual Fund - SBI ETF Consumption', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF200KA1X17', 'slb_isin': 'INF200KA1X17', 'listingDate': '2021-07-29', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '02-Apr-2026 16:00:00', 'preOpenTime': '02-Apr-2026 09:07:01', 'QuotePreOpenFlag': False}}"
GROWWPSE,Nifty PSE Index - TRI,96.5,98.68,94.5,98,0.19,0.19,4088,394451.12,97.3603,106.98,94.5,97.81,0,0,-6.18,,02-Mar-2026,-,-5.995203836930456,Infinity,-,8.394092353710978,-3.7037037037037037,https://nsearchives.nseindia.com/today/GROWWPSEEQN.svg,https://nsearchives.nseindia.com/30d/GROWWPSE-EQ.svg,,EQ,"{'symbol': 'GROWWPSE', 'companyName': 'Groww Mutual Fund - Groww Nifty PSE ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF666M01NQ3', 'listingDate': '2026-02-11', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '02-Apr-2026 16:00:00', 'preOpenTime': '02-Apr-2026 09:07:01', 'QuotePreOpenFlag': False}}"
LICNETFSEN,SENSEX,806.48,823.82,803,823.82,1.59,0.19,474,383110.5,820.6298,989,803,822.23,0,-3.57,-8.57,01-Apr-2025,02-Mar-2026,-,-8.391157370340709,-3.3868887064618263,-,16.701718907987864,-2.5927770859277772,https://nsearchives.nseindia.com/today/LICNETFSENEQN.svg,https://nsearchives.nseindia.com/30d/LICNETFSEN-EQ.svg,https://nsearchives.nseindia.com/365d/LICNETFSEN-EQ.svg,EQ,"{'symbol': 'LICNETFSEN', 'companyName': 'LIC Mutual Fund - LIC MF EXCHANGE TRADED FUND - SENSEX', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF767K01OT5', 'listingDate': '2015-12-07', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '02-Apr-2026 16:00:00', 'preOpenTime': '02-Apr-2026 09:07:01', 'QuotePreOpenFlag': False}}"
LICNMID100,LIC MF Nifty Midcap 100 ETF,53.03,53.93,52.3,53.85,-0.2,-0.37,7167,379277.64,54.1019,67.5,48.5,54.05,0,4.48,-7.84,01-Apr-2025,02-Mar-2026,-,-8.184143222506389,4.098202203750251,-,20.222222222222218,-11.030927835051548,https://nsearchives.nseindia.com/today/LICNMID100EQN.svg,https://nsearchives.nseindia.com/30d/LICNMID100-EQ.svg,https://nsearchives.nseindia.com/365d/LICNMID100-EQ.svg,EQ,"{'symbol': 'LICNMID100', 'companyName': 'LIC Mutual Fund - LIC MF Nifty Midcap 100 ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF767K01RN1', 'slb_isin': 'INF767K01RN1', 'listingDate': '2024-02-19', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '02-Apr-2026 16:00:00', 'preOpenTime': '02-Apr-2026 09:07:01', 'QuotePreOpenFlag': False}}"
MOPSE,Nifty PSE Total Return Index,98.84,98.84,95.67,97.76,-0.59,-0.60,3595,348571.2,98.5516,114.7,92.55,98.35,0,0,-6.27,,02-Mar-2026,-,-6.833126846469076,Infinity,-,14.768962510897993,-5.629389519178831,https://nsearchives.nseindia.com/today/MOPSEEQN.svg,https://nsearchives.nseindia.com/30d/MOPSE-EQ.svg,,EQ,"{'symbol': 'MOPSE', 'companyName': 'Motilal Oswal Mutual Fund - Motilal Oswal Nifty PSE ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF247L01FO5', 'listingDate': '2025-06-05', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '02-Apr-2026 16:00:00', 'preOpenTime': '02-Apr-2026 09:07:01', 'QuotePreOpenFlag': False}}"
ITBETA,UTI Nifty IT ETF,311,320,308.09,320,9.8,3.16,1013,318314.99,309.6977,410,296.83,310.2,0,0,-2.07,,02-Mar-2026,-,1.0260457774269929,Infinity,-,21.951219512195124,-7.805814776134494,https://nsearchives.nseindia.com/today/ITBETAEQN.svg,https://nsearchives.nseindia.com/30d/ITBETA-EQ.svg,,EQ,"{'symbol': 'ITBETA', 'companyName': 'UTI Mutual Fund - UTI Nifty IT ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': True, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF789F1AZD8', 'slb_isin': 'INF789F1AZD8', 'listingDate': '2024-02-01', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '02-Apr-2026 16:00:00', 'preOpenTime': '02-Apr-2026 09:07:01', 'QuotePreOpenFlag': False}}"
INFRA,Nifty India Infrastructure & Logistics,10.45,10.47,10.14,10.43,-0.02,-0.19,29151,298214.73,10.4474,12.3,10.14,10.45,0,0,-6.95,,02-Mar-2026,-,-7.123775601068572,Infinity,-,15.203252032520334,-2.859960552268236,https://nsearchives.nseindia.com/today/INFRAEQN.svg,https://nsearchives.nseindia.com/30d/INFRA-EQ.svg,,EQ,"{'symbol': 'INFRA', 'companyName': 'Mirae Asset MF-Mirae Asset Nifty India Infrastructure & Logistics ETF', 'industry': 'Mutual Fund Scheme', 'activeSeries': ['EQ'], 'debtSeries': [], 'isFNOSec': False, 'isCASec': False, 'isSLBSec': False, 'isDebtSec': False, 'isSuspended': False, 'tempSuspendedSeries': [], 'isETFSec': True, 'isDelisted': False, 'isin': 'INF769K01QB4', 'listingDate': '2026-02-18', 'isMunicipalBond': False, 'isHybridSymbol': False, 'segment': 'EQUITY', 'quotepreopenstatus': {'equityTime': '02-Apr-2026 16:00:00', 'preOpenTime': '02-Apr-2026 09:07:01', 'QuotePreOpenFlag': False}}"
